60000000, 0.411917, 0.651794, 0.000000
60000000, 0.527612, 0.793084, 0.000000
60000000, 0.411368, 0.661668, 0.000000
60000000, 0.415931, 0.658704, 0.000000
60000000, 0.532358, 0.795323, 0.000000
60000000, 0.410337, 0.657187, 0.000000
60000000, 0.399226, 0.647911, 0.000000
60000000, 0.529943, 0.771256, 0.000000
60000000, 0.401116, 0.650401, 0.000000
60000000, 0.395536, 0.667167, 0.000000
70000000, 0.625862, 0.838760, 0.000000
70000000, 0.475699, 0.753621, 0.000000
70000000, 0.583169, 0.890227, 0.000000
70000000, 0.475664, 0.763178, 0.000000
70000000, 0.457133, 0.751295, 0.000000
70000000, 0.673334, 0.906324, 0.000000
70000000, 0.479828, 0.761374, 0.000000
70000000, 0.472225, 0.908109, 0.000000
70000000, 0.475060, 0.771310, 0.000000
70000000, 0.484595, 0.758789, 0.000000
70000000, 0.618563, 0.939134, 0.000000
70000000, 0.470826, 0.754793, 0.000000
70000000, 0.471740, 0.850919, 0.000000
70000000, 0.487912, 0.767334, 0.000000
70000000, 0.492749, 0.751587, 0.000000
70000000, 0.634846, 0.907551, 0.000000
70000000, 0.485188, 0.747935, 0.000000
70000000, 0.468376, 0.798119, 0.000000
70000000, 0.470164, 0.749573, 0.000000
70000000, 0.482325, 0.746608, 0.000000
80000000, 0.729054, 0.997453, 0.000000
80000000, 0.545758, 0.863166, 0.000000
80000000, 0.745659, 1.006734, 0.000000
80000000, 0.545812, 0.843000, 0.000000
80000000, 0.541059, 0.994176, 0.000000
80000000, 0.556335, 0.846688, 0.000000
80000000, 0.567814, 0.851564, 0.000000
80000000, 0.548301, 0.849485, 0.000000
80000000, 0.545769, 0.840347, 0.000000
80000000, 0.731589, 0.924134, 0.000000
80000000, 0.548577, 0.845311, 0.000000
80000000, 0.730413, 1.017943, 0.000000
80000000, 0.542081, 0.845841, 0.000000
80000000, 0.721233, 1.003265, 0.000000
80000000, 0.553893, 0.855944, 0.000000
80000000, 0.539568, 0.952354, 0.000000
80000000, 0.535354, 0.831295, 0.000000
80000000, 0.542932, 0.857526, 0.000000
80000000, 0.538299, 0.845012, 0.000000
80000000, 0.544124, 0.842927, 0.000000
90000000, 0.825402, 0.985879, 0.000000
90000000, 0.625702, 0.940295, 0.000000
90000000, 0.805408, 1.017749, 0.000000
90000000, 0.620536, 0.957120, 0.000000
90000000, 0.820854, 1.004007, 0.000000
90000000, 0.616552, 0.950887, 0.000000
90000000, 0.822587, 1.010619, 0.000000
90000000, 0.617990, 0.936513, 0.000000
90000000, 0.827253, 0.994273, 0.000000
90000000, 0.617999, 0.931536, 0.000000
90000000, 0.818865, 1.048954, 0.000000
90000000, 0.625831, 0.940339, 0.000000
90000000, 0.629282, 0.952452, 0.000000
90000000, 0.625939, 0.942165, 0.000000
90000000, 0.612643, 0.939818, 0.000000
90000000, 0.632667, 0.927015, 0.000000
90000000, 0.626214, 0.933933, 0.000000
90000000, 0.595880, 1.048880, 0.000000
90000000, 0.622887, 0.945827, 0.000000
90000000, 0.647316, 1.126644, 0.000000
100000000, 0.697562, 1.030233, 0.000000
100000000, 0.914732, 1.246627, 0.000000
100000000, 0.695592, 1.026702, 0.000000
100000000, 0.919168, 1.079973, 0.000000
100000000, 0.691474, 1.030365, 0.000000
100000000, 0.722103, 1.036383, 0.000000
100000000, 0.677698, 1.026781, 0.000000
100000000, 0.680415, 1.038118, 0.000000
100000000, 0.862704, 1.237316, 0.000000
100000000, 0.670181, 1.039137, 0.000000
100000000, 0.896535, 1.216151, 0.000000
100000000, 0.664408, 1.032160, 0.000000
100000000, 0.886973, 1.023673, 0.000000
100000000, 0.704960, 1.046487, 0.000000
100000000, 0.680192, 1.042750, 0.000000
100000000, 0.686285, 1.143262, 0.000000
100000000, 0.685449, 1.019032, 0.000000
100000000, 0.905579, 1.237921, 0.000000
100000000, 0.686387, 1.019892, 0.000000
100000000, 0.903085, 1.200779, 0.000000
